customerid,recency,frequency,monetary,Cluster3,Cluster4,Cluster,ClusterLabel
14470,11,2,461.19,2,0,0,Potential Customers
12391,21,1,460.8899999999997,2,0,0,Potential Customers
16824,15,2,460.64,2,0,0,Potential Customers
16805,173,2,460.5899999999998,1,2,2,Lost Customers
12491,38,1,460.4000000000001,2,0,0,Potential Customers
12355,214,1,459.4,1,2,2,Lost Customers
16589,71,3,459.2399999999999,2,0,0,Potential Customers
17880,364,1,458.9199999999999,1,2,2,Lost Customers
15754,51,3,458.57,2,0,0,Potential Customers
13506,316,2,458.52,1,2,2,Lost Customers
17392,306,2,457.9099999999999,1,2,2,Lost Customers
15092,215,2,457.81,1,2,2,Lost Customers
15121,50,2,457.7199999999999,2,0,0,Potential Customers
12375,10,2,457.50000000000006,2,0,0,Potential Customers
13398,192,1,457.3399999999999,1,2,2,Lost Customers
12564,261,1,456.9,1,2,2,Lost Customers
12999,196,3,455.88,1,2,2,Lost Customers
14513,100,3,455.59,2,0,0,Potential Customers
15585,176,1,455.30000000000007,1,2,2,Lost Customers
16529,190,1,455.25,1,2,2,Lost Customers
13485,233,1,454.24000000000007,1,2,2,Lost Customers
15475,77,1,454.11,2,0,0,Potential Customers
17564,24,3,454.0099999999999,2,0,0,Potential Customers
18158,9,2,453.4,2,0,0,Potential Customers
12729,113,1,453.01,2,0,0,Potential Customers
18071,257,2,453.0,1,2,2,Lost Customers
14184,66,1,452.89,2,0,0,Potential Customers
12591,317,1,452.85,1,2,2,Lost Customers
12970,7,4,452.23999999999984,2,0,0,Potential Customers
16574,71,1,451.43999999999977,2,0,0,Potential Customers
15802,142,1,451.42,1,0,0,Potential Customers
14173,10,4,450.84,2,0,0,Potential Customers
17040,137,1,449.7299999999999,2,0,0,Potential Customers
13489,105,4,449.52,2,0,0,Potential Customers
12448,44,1,449.4500000000001,2,0,0,Potential Customers
15739,66,1,449.12000000000006,2,0,0,Potential Customers
17579,4,3,448.8999999999999,2,0,0,Potential Customers
14780,54,2,447.68000000000006,2,0,0,Potential Customers
15646,157,3,447.63999999999993,1,2,2,Lost Customers
15456,283,3,447.2200000000001,1,2,2,Lost Customers
15368,21,1,446.94,2,0,0,Potential Customers
15889,156,2,446.8699999999997,1,2,2,Lost Customers
14149,220,1,446.62,1,2,2,Lost Customers
17370,72,4,446.18,2,0,0,Potential Customers
17190,58,2,444.74,2,0,0,Potential Customers
18006,23,1,444.68,2,0,0,Potential Customers
14638,50,1,443.6,2,0,0,Potential Customers
16404,70,1,443.0500000000001,2,0,0,Potential Customers
18222,92,1,443.0,2,0,0,Potential Customers
14093,12,1,442.8500000000002,2,0,0,Potential Customers
12579,78,1,440.42,2,0,0,Potential Customers
15524,24,1,440.0,2,0,0,Potential Customers
18233,325,1,440.0,1,2,2,Lost Customers
14022,225,1,439.9999999999999,1,2,2,Lost Customers
13954,1,2,439.92,2,0,0,Potential Customers
16025,29,1,439.6600000000001,2,0,0,Potential Customers
13359,63,1,439.55999999999983,2,0,0,Potential Customers
16968,4,2,439.4300000000001,2,0,0,Potential Customers
13358,268,1,439.03,1,2,2,Lost Customers
14272,73,2,437.96,2,0,0,Potential Customers
12552,38,2,437.82,2,0,0,Potential Customers
16034,196,3,437.7000000000001,1,2,2,Lost Customers
12592,92,2,437.6,2,0,0,Potential Customers
15553,60,1,437.23,2,0,0,Potential Customers
16084,299,1,436.18,1,2,2,Lost Customers
15551,36,1,436.06,2,0,0,Potential Customers
16948,138,3,435.0199999999999,2,0,0,Potential Customers
14910,2,4,434.3500000000001,2,0,0,Potential Customers
14460,110,3,434.34,2,0,0,Potential Customers
12493,165,2,433.74,1,2,2,Lost Customers
17035,245,2,433.53,1,2,2,Lost Customers
14157,19,2,432.88,2,0,0,Potential Customers
16236,78,1,432.2,2,0,0,Potential Customers
16881,66,1,432.0,2,0,0,Potential Customers
15976,165,2,430.93999999999966,1,2,2,Lost Customers
18106,329,1,430.7000000000001,1,2,2,Lost Customers
12452,16,2,430.5700000000001,2,0,0,Potential Customers
13245,50,1,430.5,2,0,0,Potential Customers
12795,18,1,430.48,2,0,0,Potential Customers
12827,5,3,430.15,2,0,0,Potential Customers
14998,170,2,429.87,1,2,2,Lost Customers
16884,37,2,429.84,2,0,0,Potential Customers
15450,30,1,429.8399999999999,2,0,0,Potential Customers
15230,239,2,429.6,1,2,2,Lost Customers
13602,64,1,428.89,2,0,0,Potential Customers
15957,31,1,428.89,2,0,0,Potential Customers
16324,128,3,428.6799999999998,2,0,0,Potential Customers
17869,107,5,428.18,2,0,0,Potential Customers
15360,39,1,427.93,2,0,0,Potential Customers
12725,371,1,427.8,1,2,2,Lost Customers
12403,49,1,427.7,2,0,0,Potential Customers
12740,63,1,427.6,2,0,0,Potential Customers
12802,186,1,427.5799999999999,1,2,2,Lost Customers
15994,54,1,427.07,2,0,0,Potential Customers
17223,310,2,426.7899999999998,1,2,2,Lost Customers
15930,67,1,426.63000000000005,2,0,0,Potential Customers
14288,213,1,426.6,1,2,2,Lost Customers
15639,134,1,425.32,2,0,0,Potential Customers
16780,100,2,425.19000000000005,2,0,0,Potential Customers
17134,106,2,425.0,2,0,0,Potential Customers
17371,17,3,423.8899999999997,2,0,0,Potential Customers
13140,108,3,423.7200000000001,2,0,0,Potential Customers
16119,8,2,423.36,2,0,0,Potential Customers
15012,53,2,423.0399999999997,2,0,0,Potential Customers
18034,21,2,422.8800000000001,2,0,0,Potential Customers
17525,359,1,422.7,1,2,2,Lost Customers
13473,60,2,422.64,2,0,0,Potential Customers
16689,75,2,422.6,2,0,0,Potential Customers
18240,46,1,422.58,2,0,0,Potential Customers
17232,2,2,421.52,2,0,0,Potential Customers
14757,75,1,420.50000000000006,2,0,0,Potential Customers
15206,10,4,420.3,2,0,0,Potential Customers
14124,84,1,419.58,2,0,0,Potential Customers
15361,361,1,418.92,1,2,2,Lost Customers
15967,23,2,418.8299999999999,2,0,0,Potential Customers
12593,108,3,418.1,2,0,0,Potential Customers
17701,252,1,417.9500000000001,1,2,2,Lost Customers
16629,73,2,417.7299999999999,2,0,0,Potential Customers
13615,318,1,417.69,1,2,2,Lost Customers
16737,53,1,417.6,2,0,0,Potential Customers
12833,145,1,417.38000000000005,1,2,2,Lost Customers
18001,12,2,417.23,2,0,0,Potential Customers
13166,283,1,417.1999999999999,1,2,2,Lost Customers
16816,103,4,417.06000000000006,2,0,0,Potential Customers
13889,92,1,416.8999999999999,2,0,0,Potential Customers
15935,239,2,416.8600000000001,1,2,2,Lost Customers
16957,239,2,416.64,1,2,2,Lost Customers
13085,157,2,416.08,1,2,2,Lost Customers
15803,51,1,415.82,2,0,0,Potential Customers
14139,46,1,415.82,2,0,0,Potential Customers
12930,78,2,415.8,2,0,0,Potential Customers
12580,246,1,415.69999999999993,1,2,2,Lost Customers
15725,15,1,415.25000000000006,2,0,0,Potential Customers
14333,67,1,415.2000000000001,2,0,0,Potential Customers
16795,365,1,414.88000000000005,1,2,2,Lost Customers
12993,23,4,414.76,2,0,0,Potential Customers
16239,56,2,414.2,2,0,0,Potential Customers
17483,65,3,414.04,2,0,0,Potential Customers
17052,28,1,413.75,2,0,0,Potential Customers
13974,49,1,413.5899999999999,2,0,0,Potential Customers
16834,227,1,413.4599999999999,1,2,2,Lost Customers
14620,205,2,412.78,1,2,2,Lost Customers
13827,57,3,412.0499999999998,2,0,0,Potential Customers
15523,84,1,412.00999999999993,2,0,0,Potential Customers
16272,116,1,411.7000000000001,2,0,0,Potential Customers
17913,58,2,411.6,2,0,0,Potential Customers
14670,280,2,411.5299999999999,1,2,2,Lost Customers
15186,14,2,411.41,2,0,0,Potential Customers
15099,84,1,410.48,2,0,0,Potential Customers
15695,266,2,409.98,1,2,2,Lost Customers
14048,305,1,409.93,1,2,2,Lost Customers
14348,260,1,409.57,1,2,2,Lost Customers
12990,31,3,409.50000000000006,2,0,0,Potential Customers
15225,234,1,409.4,1,2,2,Lost Customers
16243,33,2,409.0999999999999,2,0,0,Potential Customers
16018,39,2,408.9,2,0,0,Potential Customers
15269,23,1,408.8,2,0,0,Potential Customers
16399,19,2,408.5699999999998,2,0,0,Potential Customers
17931,134,2,408.36,2,0,0,Potential Customers
16010,245,3,407.4999999999999,1,2,2,Lost Customers
15184,29,2,406.76,2,0,0,Potential Customers
15127,65,1,406.53,2,0,0,Potential Customers
16947,235,1,406.4800000000001,1,2,2,Lost Customers
15342,129,1,406.0899999999999,2,0,0,Potential Customers
14616,242,3,406.08,1,2,2,Lost Customers
16204,23,1,405.7099999999999,2,0,0,Potential Customers
18036,32,3,405.6199999999999,2,0,0,Potential Customers
12922,161,1,405.38,1,2,2,Lost Customers
17379,11,1,404.6599999999999,2,0,0,Potential Customers
15938,112,5,404.58,2,0,0,Potential Customers
16319,217,1,404.4,1,2,2,Lost Customers
16484,173,2,404.30000000000007,1,2,2,Lost Customers
12498,21,3,403.7,2,0,0,Potential Customers
17431,313,1,403.3000000000001,1,2,2,Lost Customers
15221,366,1,403.25000000000006,1,2,2,Lost Customers
12386,337,2,401.9,1,2,2,Lost Customers
15158,45,1,401.4,2,0,0,Potential Customers
16500,4,6,400.86,2,0,0,Potential Customers
16198,75,1,400.68000000000006,2,0,0,Potential Customers
12792,256,1,400.54,1,2,2,Lost Customers
17375,199,3,400.1,1,2,2,Lost Customers
18164,37,1,399.65,2,0,0,Potential Customers
13255,9,2,399.51,2,0,0,Potential Customers
18154,3,2,399.19,2,0,0,Potential Customers
15522,32,2,398.84,2,0,0,Potential Customers
17830,1,3,398.69999999999993,2,0,0,Potential Customers
12508,26,2,398.27,2,0,0,Potential Customers
13352,60,1,397.98,2,0,0,Potential Customers
15429,26,2,397.3499999999998,2,0,0,Potential Customers
17926,133,2,397.2899999999999,2,0,0,Potential Customers
12824,59,1,397.12,2,0,0,Potential Customers
13594,52,1,396.9699999999999,2,0,0,Potential Customers
13673,18,2,396.92,2,0,0,Potential Customers
17486,261,1,396.87,1,2,2,Lost Customers
15883,2,2,396.48,2,0,0,Potential Customers
18067,40,1,396.3299999999999,2,0,0,Potential Customers
16354,63,2,395.8,2,0,0,Potential Customers
17603,78,1,394.72,2,0,0,Potential Customers
14619,245,1,394.44,1,2,2,Lost Customers
16207,25,1,394.38,2,0,0,Potential Customers
15386,186,1,394.14,1,2,2,Lost Customers
15264,64,1,393.74,2,0,0,Potential Customers
15345,45,1,393.54,2,0,0,Potential Customers
17226,308,1,393.49,1,2,2,Lost Customers
14600,305,1,393.33,1,2,2,Lost Customers
15837,64,1,391.98,2,0,0,Potential Customers
16917,276,1,391.52,1,2,2,Lost Customers
12982,242,1,390.54,1,2,2,Lost Customers
17614,57,1,390.0700000000001,2,0,0,Potential Customers
17936,5,1,389.84,2,0,0,Potential Customers
18024,152,2,389.78,1,2,2,Lost Customers
14752,43,1,389.64,2,0,0,Potential Customers
13873,119,3,389.6,2,0,0,Potential Customers
13345,287,1,389.5,1,2,2,Lost Customers
16250,261,2,389.44000000000005,1,2,2,Lost Customers
15847,38,2,389.2699999999999,2,0,0,Potential Customers
12690,205,1,389.01,1,2,2,Lost Customers
17595,12,2,388.7900000000001,2,0,0,Potential Customers
15592,46,1,388.58,2,0,0,Potential Customers
13899,16,2,388.5199999999999,2,0,0,Potential Customers
13856,168,3,388.5,1,2,2,Lost Customers
17438,253,1,388.45,1,2,2,Lost Customers
16776,60,1,388.28,2,0,0,Potential Customers
14538,64,2,388.25,2,0,0,Potential Customers
17357,24,2,388.1399999999998,2,0,0,Potential Customers
17817,4,3,387.68,2,0,0,Potential Customers
14420,99,1,387.52,2,0,0,Potential Customers
17508,280,1,387.31,1,2,2,Lost Customers
14114,273,2,386.53,1,2,2,Lost Customers
15664,50,1,386.43,2,0,0,Potential Customers
14779,280,3,386.1499999999999,1,2,2,Lost Customers
13821,144,2,385.6400000000001,1,0,0,Potential Customers
17711,10,2,385.1,2,0,0,Potential Customers
13919,59,2,384.81,2,0,0,Potential Customers
13833,159,1,384.79999999999984,1,2,2,Lost Customers
17250,3,2,384.52,2,0,0,Potential Customers
17189,106,2,384.3999999999999,2,0,0,Potential Customers
17205,53,1,384.08,2,0,0,Potential Customers
16982,60,1,384.06,2,0,0,Potential Customers
15048,65,4,384.04999999999984,2,0,0,Potential Customers
12733,234,1,383.95,1,2,2,Lost Customers
12515,353,1,383.69999999999993,1,2,2,Lost Customers
15440,54,3,383.68,2,0,0,Potential Customers
14304,222,1,383.4500000000001,1,2,2,Lost Customers
15424,254,2,383.34,1,2,2,Lost Customers
12832,32,2,383.03,2,0,0,Potential Customers
13817,29,2,382.9800000000001,2,0,0,Potential Customers
18181,24,1,382.7999999999999,2,0,0,Potential Customers
17239,312,1,382.5,1,2,2,Lost Customers
13657,10,2,382.13999999999993,2,0,0,Potential Customers
17999,37,2,382.06,2,0,0,Potential Customers
15090,308,1,381.32,1,2,2,Lost Customers
16441,67,2,381.2,2,0,0,Potential Customers
12871,84,2,380.64,2,0,0,Potential Customers
17573,29,3,380.5999999999999,2,0,0,Potential Customers
16930,26,3,380.55,2,0,0,Potential Customers
17138,275,1,380.5,1,2,2,Lost Customers
12890,24,1,380.4699999999999,2,0,0,Potential Customers
16769,260,1,380.3899999999999,1,2,2,Lost Customers
17031,11,2,380.35,2,0,0,Potential Customers
14731,47,3,380.02,2,0,0,Potential Customers
14594,7,2,379.8299999999999,2,0,0,Potential Customers
16552,242,2,379.73,1,2,2,Lost Customers
13589,14,2,379.6500000000001,2,0,0,Potential Customers
13656,164,2,379.65,1,2,2,Lost Customers
17878,43,1,379.44999999999993,2,0,0,Potential Customers
15885,92,3,379.3500000000001,2,0,0,Potential Customers
16909,72,1,379.14,2,0,0,Potential Customers
13372,89,1,378.64,2,0,0,Potential Customers
17078,36,2,378.2000000000001,2,0,0,Potential Customers
17736,9,3,377.44000000000005,2,0,0,Potential Customers
15025,33,1,377.00999999999993,2,0,0,Potential Customers
17489,58,2,376.64,2,0,0,Potential Customers
13936,179,1,376.58,1,2,2,Lost Customers
16858,368,1,375.69,1,2,2,Lost Customers
14448,9,2,375.35,2,0,0,Potential Customers
14079,124,1,375.1,2,0,0,Potential Customers
16147,133,1,375.0,2,0,0,Potential Customers
14067,63,2,374.69999999999993,2,0,0,Potential Customers
17492,248,1,374.57,1,2,2,Lost Customers
12873,282,1,374.0,1,2,2,Lost Customers
13351,66,1,373.94,2,0,0,Potential Customers
13569,17,2,373.7499999999997,2,0,0,Potential Customers
16321,72,5,373.65,2,0,0,Potential Customers
16903,29,1,373.24,2,0,0,Potential Customers
12895,42,2,372.8,2,0,0,Potential Customers
12544,36,1,372.7000000000001,2,0,0,Potential Customers
12981,29,2,372.22,2,0,0,Potential Customers
16065,365,1,372.08999999999975,1,2,2,Lost Customers
13300,169,1,371.89,1,2,2,Lost Customers
17765,158,3,371.8799999999999,1,2,2,Lost Customers
14690,44,2,371.69999999999993,2,0,0,Potential Customers
18155,75,3,371.62000000000006,2,0,0,Potential Customers
15472,113,1,371.56,2,0,0,Potential Customers
14950,19,1,371.19999999999993,2,0,0,Potential Customers
15975,84,1,371.0099999999999,2,0,0,Potential Customers
15063,213,1,370.8,1,2,2,Lost Customers
16343,16,2,370.48,2,0,0,Potential Customers
15922,373,1,369.5,1,2,2,Lost Customers
16758,65,1,369.34,2,0,0,Potential Customers
14888,207,1,369.2,1,2,2,Lost Customers
16372,33,2,367.9299999999999,2,0,0,Potential Customers
17911,9,1,366.23,2,0,0,Potential Customers
17358,303,2,365.8499999999999,1,2,2,Lost Customers
17432,18,2,365.7600000000001,2,0,0,Potential Customers
16499,360,2,365.45,1,2,2,Lost Customers
16202,360,1,365.27,1,2,2,Lost Customers
14886,252,1,364.8,1,2,2,Lost Customers
15949,16,2,364.72,2,0,0,Potential Customers
12373,311,1,364.6,1,2,2,Lost Customers
15343,87,1,364.5,2,0,0,Potential Customers
14528,37,1,364.22,2,0,0,Potential Customers
12538,29,1,363.95,2,0,0,Potential Customers
17330,22,2,363.9,2,0,0,Potential Customers
15901,16,3,363.88,2,0,0,Potential Customers
14171,98,1,363.79,2,0,0,Potential Customers
16509,296,1,363.7,1,2,2,Lost Customers
16485,77,1,363.65,2,0,0,Potential Customers
12915,148,2,363.65,1,2,2,Lost Customers
18056,288,1,363.6499999999999,1,2,2,Lost Customers
14932,365,1,363.53,1,2,2,Lost Customers
14427,50,2,363.3400000000001,2,0,0,Potential Customers
16378,247,3,362.95,1,2,2,Lost Customers
16052,54,1,362.06000000000006,2,0,0,Potential Customers
13844,11,1,361.6199999999999,2,0,0,Potential Customers
16305,138,1,361.22,1,0,0,Potential Customers
13291,155,1,361.11,1,2,2,Lost Customers
15872,14,2,360.92999999999984,2,0,0,Potential Customers
16595,61,1,360.16,2,0,0,Potential Customers
13780,7,2,360.0099999999999,2,0,0,Potential Customers
13298,1,1,360.0,2,0,0,Potential Customers
15120,133,1,358.82,2,0,0,Potential Customers
17948,147,1,358.56,1,2,2,Lost Customers
16823,227,1,358.38,1,2,2,Lost Customers
13228,81,1,358.0,2,0,0,Potential Customers
13976,206,1,357.98,1,2,2,Lost Customers
16274,373,1,357.94999999999993,1,2,2,Lost Customers
17025,60,3,357.77,2,0,0,Potential Customers
16971,38,1,357.2099999999999,2,0,0,Potential Customers
18040,19,2,357.20000000000005,2,0,0,Potential Customers
13453,165,2,356.98,1,2,2,Lost Customers
14500,88,3,356.85,2,0,0,Potential Customers
15713,143,2,356.7,1,0,0,Potential Customers
15247,122,1,356.0,2,0,0,Potential Customers
14537,57,1,355.56,2,0,0,Potential Customers
15840,58,2,355.55999999999995,2,0,0,Potential Customers
12617,29,1,355.53000000000003,2,0,0,Potential Customers
17742,113,2,355.11,2,0,0,Potential Customers
13642,215,1,354.79999999999995,1,2,2,Lost Customers
17222,65,1,354.15,2,0,0,Potential Customers
12888,214,2,354.12,1,2,2,Lost Customers
15870,32,1,354.0900000000001,2,0,0,Potential Customers
12845,267,4,354.09000000000003,1,2,2,Lost Customers
12715,106,1,353.86,2,0,0,Potential Customers
17252,116,2,353.85999999999973,2,0,0,Potential Customers
13173,4,2,353.65,2,0,0,Potential Customers
13210,93,1,353.48,2,0,0,Potential Customers
13343,177,1,353.43000000000006,1,2,2,Lost Customers
14804,8,1,353.2699999999999,2,0,0,Potential Customers
17976,372,1,353.1899999999999,1,2,2,Lost Customers
15678,52,1,352.7,2,0,0,Potential Customers
18112,12,2,352.69,2,0,0,Potential Customers
15334,156,3,351.6699999999999,1,2,2,Lost Customers
12566,86,1,351.65,2,0,0,Potential Customers
15789,358,1,351.3,1,2,2,Lost Customers
13923,53,1,351.13,2,0,0,Potential Customers
15900,23,1,351.11000000000007,2,0,0,Potential Customers
13332,14,1,350.90000000000003,2,0,0,Potential Customers
13740,240,1,350.74999999999994,1,2,2,Lost Customers
17835,2,3,350.6399999999999,2,0,0,Potential Customers
17795,179,2,350.39,1,2,2,Lost Customers
13108,372,1,350.06,1,2,2,Lost Customers
12532,30,1,349.83,2,0,0,Potential Customers
13670,75,1,349.6999999999999,2,0,0,Potential Customers
13887,204,1,349.55,1,2,2,Lost Customers
18250,310,1,349.27000000000004,1,2,2,Lost Customers
15405,189,1,349.1,1,2,2,Lost Customers
13927,74,1,348.99000000000007,2,0,0,Potential Customers
13790,4,1,348.7999999999999,2,0,0,Potential Customers
18127,19,3,348.72999999999985,2,0,0,Potential Customers
12527,81,3,348.71,2,0,0,Potential Customers
15579,68,2,348.6,2,0,0,Potential Customers
16159,281,1,348.2,1,2,2,Lost Customers
13052,212,1,348.15,1,2,2,Lost Customers
14379,44,2,348.1000000000001,2,0,0,Potential Customers
13497,282,2,348.05,1,2,2,Lost Customers
17668,1,2,347.74999999999994,2,0,0,Potential Customers
13062,191,1,346.98,1,2,2,Lost Customers
13649,256,2,346.6,1,2,2,Lost Customers
16423,24,1,346.12,2,0,0,Potential Customers
13091,28,1,345.82000000000005,2,0,0,Potential Customers
15781,25,3,345.46,2,0,0,Potential Customers
17123,161,1,345.29999999999995,1,2,2,Lost Customers
13774,81,1,344.9999999999999,2,0,0,Potential Customers
14633,266,1,344.9,1,2,2,Lost Customers
16978,77,1,344.33,2,0,0,Potential Customers
17569,332,1,344.14,1,2,2,Lost Customers
13068,10,2,344.0,2,0,0,Potential Customers
15047,269,1,343.61999999999995,1,2,2,Lost Customers
15520,1,1,343.5,2,0,0,Potential Customers
18081,36,3,343.45,2,0,0,Potential Customers
15880,369,1,343.27999999999986,1,2,2,Lost Customers
12875,143,2,343.23,1,0,0,Potential Customers
17201,53,1,342.62999999999994,2,0,0,Potential Customers
16851,4,3,342.45000000000005,2,0,0,Potential Customers
